name,kind,locality,start,end,total_lines,proof_start,proof_end,proof_lines,internal_callers_count,internal_callers,deps_count,deps,external_token_count,external_token_uses,external_qualified_count,external_qualified_uses,globally_unique,global_declarations,repository_root_candidate,repository_closure,tactics,semantic_role,canonical_owner,reachability_assessment,recommended_action,audit_note
resize_succ,Lemma,,1417,1425,9,1419,1425,7,1,assign_id,1,resize,3,lib/VplInterface.v:171;polygen/Projection.v:464;polygen/Projection.v:698,0,,True,lib/Linalg.v:1417,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 2, ""destruct"": 3, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nth_eq,Theorem,,1427,1437,11,1429,1437,9,1,has_var_poly_nrl,1,is_eq_veq,3,polygen/ASTGen.v:177;polygen/Canonizer.v:88;polygen/Projection.v:671,0,,True,lib/Linalg.v:1427,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 8, ""destruct"": 10, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 6, ""ring"": 0, ""specialize"": 2, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
mult_vector_resize,Lemma,,1439,1447,9,1441,1447,7,0,,2,mult_vector;resize,2,polygen/Projection.v:443;polygen/Projection.v:621,0,,True,lib/Linalg.v:1439,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
mult_vector_skipn,Lemma,,1449,1455,7,1451,1455,5,0,,1,mult_vector,1,polygen/Projection.v:443,0,,True,lib/Linalg.v:1449,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 2, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_app_not_gt,Lemma,,1457,1463,7,1459,1463,5,0,,3,lex_compare;lex_compare_app;lex_compare_reflexive,2,polygen/ASTGen.v:231;polygen/ASTGen.v:721,0,,True,lib/Linalg.v:1457,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_compare_lt_head,Lemma,,1465,1476,12,1467,1473,7,0,,3,lex_compare;resize_skipn_eq;resize_1,1,polygen/ASTGen.v:755,0,,True,lib/Linalg.v:1465,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",resize and lexicographic structural facts,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
assign,Definition,,1478,1479,2,,,0,8,assign_id;dot_product_assign_right;dot_product_assign_left;dot_product_assign_right_zero;dot_product_assign_left_zero;assign_app_lt;assign_app_ge;assign_assign,1,resize,104,src/PolyBase.v:2256;src/PolyBase.v:2256;src/PolyBase.v:2257;src/PolyBase.v:2257;src/PolyBase.v:2281;src/PolyBase.v:2283;src/PolyBase.v:2433;src/PolyBase.v:2472;src/Convert.v:213;src/Convert.v:215;src/PolyLang.v:1088;polygen/PolyTest.v:85;polygen/PolyTest.v:100;polygen/LoopGen.v:297;polygen/Projection.v:33;polygen/Projection.v:36;polygen/Projection.v:48;polygen/Projection.v:59;polygen/Projection.v:135;polygen/Projection.v:138;polygen/Projection.v:146;polygen/Projection.v:159;polygen/Projection.v:172;polygen/Projection.v:449;polygen/Projection.v:462;VPL/coq/LinTerm.v:77;VPL/coq/LinTerm.v:304;VPL/coq/LinTerm.v:334;VPL/coq/DomainInterfaces.v:46;VPL/coq/DomainInterfaces.v:101;VPL/coq/DomainInterfaces.v:241;VPL/coq/DomainInterfaces.v:242;VPL/coq/DomainInterfaces.v:243;VPL/coq/DomainInterfaces.v:248;VPL/coq/DomainInterfaces.v:248;VPL/coq/DomainGCL.v:242;VPL/coq/DomainGCL.v:244;VPL/coq/DomainGCL.v:245;VPL/coq/DomainGCL.v:250;VPL/coq/DomainGCL.v:255;VPL/coq/DomainGCL.v:256;VPL/coq/DomainGCL.v:319;VPL/coq/DomainGCL.v:336;VPL/coq/DomainGCL.v:337;VPL/coq/DomainGCL.v:338;VPL/coq/DomainGCL.v:340;VPL/coq/DomainGCL.v:345;VPL/coq/DomainGCL.v:345;VPL/coq/CstrC.v:62;VPL/coq/CstrC.v:326;...+54,47,VPL/coq/LinTerm.v:77;VPL/coq/LinTerm.v:304;VPL/coq/LinTerm.v:334;VPL/coq/DomainInterfaces.v:46;VPL/coq/DomainInterfaces.v:101;VPL/coq/DomainInterfaces.v:243;VPL/coq/DomainInterfaces.v:248;VPL/coq/DomainInterfaces.v:248;VPL/coq/DomainGCL.v:244;VPL/coq/DomainGCL.v:245;VPL/coq/DomainGCL.v:255;VPL/coq/DomainGCL.v:256;VPL/coq/DomainGCL.v:319;VPL/coq/DomainGCL.v:336;VPL/coq/DomainGCL.v:338;VPL/coq/DomainGCL.v:345;VPL/coq/DomainGCL.v:345;VPL/coq/CstrC.v:62;VPL/coq/CstrC.v:326;VPL/coq/AssignD.v:394;VPL/coq/AssignD.v:402;VPL/coq/AssignD.v:462;VPL/coq/AssignD.v:465;VPL/coq/AssignD.v:467;VPL/coq/AssignD.v:472;VPL/coq/AssignD.v:479;VPL/coq/AssignD.v:489;VPL/coq/AssignD.v:495;VPL/coq/AssignD.v:503;VPL/coq/AssignD.v:504;VPL/coq/AssignD.v:514;VPL/coq/AssignD.v:538;VPL/coq/AssignD.v:777;VPL/coq/AssignD.v:787;VPL/coq/DomainFunctors.v:102;VPL/coq/DomainFunctors.v:112;VPL/coq/DemoPLVerifier.v:84;VPL/coq/DemoPLVerifier.v:86;VPL/coq/DemoPLVerifier.v:87;VPL/coq/DemoPLVerifier.v:134;VPL/coq/PedraQ.v:233;VPL/coq/PedraQ.v:484;VPL/coq/ConsSet.v:109;VPL/coq/ProgVar.v:558;VPL/coq/ProgVar.v:566;VPL/coq/ProgVar.v:566;VPL/coq/ASCond.v:498,False,lib/Linalg.v:1478;VPL/coq/DomainGCL.v:336;VPL/coq/AssignD.v:509;VPL/coq/ProgVar.v:316,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",vector assignment,Linalg,explicit qualified external use; unqualified count may include same-name modules,retain and extend nearby API,Add a pointwise nth/lookup specification and derive off-index assignment facts here.
assign_id,Lemma,,1481,1487,7,1483,1487,5,1,dot_product_assign_right,3,resize_skipn_eq;resize_succ;assign,6,lib/VplInterface.v:79;polygen/Projection.v:54;polygen/Projection.v:65;VPL/coq/ProgVar.v:336;VPL/coq/ProgVar.v:337;VPL/coq/ASCond.v:509,2,lib/VplInterface.v:79;VPL/coq/ASCond.v:509,False,lib/Linalg.v:1481;VPL/coq/ProgVar.v:332,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",vector assignment,Linalg,explicit qualified external use; unqualified count may include same-name modules,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_assign_right,Lemma,,1489,1498,10,1491,1498,8,2,dot_product_assign_left;dot_product_assign_right_zero,5,dot_product;dot_product_app;resize_length;assign;assign_id,4,src/PolyBase.v:2410;src/PolyBase.v:2411;src/PolyBase.v:2449;src/PolyBase.v:2450,0,,True,lib/Linalg.v:1489,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 4, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",vector assignment,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_assign_left,Lemma,,1500,1506,7,1502,1506,5,1,dot_product_assign_left_zero,4,dot_product;dot_product_commutative;assign;dot_product_assign_right,4,polygen/PolyTest.v:114;polygen/Projection.v:153;polygen/Projection.v:166;polygen/Projection.v:228,0,,True,lib/Linalg.v:1500,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",vector assignment,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_assign_right_zero,Lemma,,1508,1512,5,1510,1512,3,0,,3,dot_product;assign;dot_product_assign_right,0,,0,,True,lib/Linalg.v:1508,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",vector assignment,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_assign_left_zero,Lemma,,1514,1518,5,1516,1518,3,0,,3,dot_product;assign;dot_product_assign_left,2,polygen/LoopGen.v:295;polygen/Projection.v:141,0,,True,lib/Linalg.v:1514,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",vector assignment,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
assign_app_lt,Lemma,,1520,1526,7,1522,1526,5,0,,2,resize_app_ge;assign,0,,0,,True,lib/Linalg.v:1520,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",vector assignment,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
assign_app_ge,Lemma,,1528,1534,7,1530,1534,5,0,,2,resize_app_le;assign,6,polygen/ASTGen.v:751;polygen/LoopGen.v:296;polygen/Projection.v:444;polygen/Projection.v:445;polygen/Projection.v:459;polygen/Projection.v:460,0,,True,lib/Linalg.v:1528,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 3, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",vector assignment,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
assign_assign,Lemma,,1536,1547,12,1538,1544,7,0,,3,resize_length;resize_app;assign,2,polygen/Projection.v:53;polygen/Projection.v:64,0,,True,lib/Linalg.v:1536,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 4, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",vector assignment,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
expand_poly,Definition,,1549,1549,1,,,0,5,expand_poly_1;expand_poly_eq;expand_poly_comp;expand_poly_app;expand_poly_nrl,1,mult_constraint_cst,39,lib/VplInterface.v:275;lib/VplInterface.v:738;polygen/PolyTest.v:31;polygen/PolyTest.v:58;polygen/PolyTest.v:58;polygen/Canonizer.v:31;polygen/Canonizer.v:31;polygen/Canonizer.v:43;polygen/Canonizer.v:43;polygen/Canonizer.v:101;polygen/Canonizer.v:101;polygen/Projection.v:32;polygen/Projection.v:33;polygen/Projection.v:36;polygen/Projection.v:47;polygen/Projection.v:48;polygen/Projection.v:172;polygen/Projection.v:173;polygen/Projection.v:182;polygen/Projection.v:193;polygen/Projection.v:198;polygen/Projection.v:202;polygen/Projection.v:255;polygen/Projection.v:414;polygen/Projection.v:417;polygen/Projection.v:482;polygen/Projection.v:482;polygen/Projection.v:489;polygen/Projection.v:489;polygen/Projection.v:498;polygen/Projection.v:501;polygen/Projection.v:502;polygen/Projection.v:505;polygen/Projection.v:544;polygen/Projection.v:545;polygen/Projection.v:573;polygen/Projection.v:593;polygen/Projection.v:690;polygen/Projection.v:705,0,,True,lib/Linalg.v:1549,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",polyhedron expansion,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
expand_poly_1,Lemma,,1551,1557,7,1553,1557,5,0,,2,mult_constraint_cst_1;expand_poly,9,polygen/PolyTest.v:49;polygen/PolyTest.v:79;polygen/Canonizer.v:170;polygen/PolyOperations.v:51;polygen/Projection.v:42;polygen/Projection.v:63;polygen/Projection.v:576;polygen/Projection.v:588;polygen/Projection.v:601,0,,True,lib/Linalg.v:1551,True,True,"{""apply"": 2, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",polyhedron expansion,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
expand_poly_eq,Lemma,,1559,1565,7,1561,1565,5,0,,4,in_poly;mult_vector;mult_constraint_cst_eq;expand_poly,2,polygen/Projection.v:429;polygen/Projection.v:613,0,,True,lib/Linalg.v:1559,True,True,"{""apply"": 2, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",polyhedron expansion,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
expand_poly_comp,Lemma,,1567,1573,7,1569,1573,5,0,,2,mult_constraint_cst_comp;expand_poly,1,polygen/Projection.v:429,0,,True,lib/Linalg.v:1567,True,True,"{""apply"": 2, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",polyhedron expansion,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
expand_poly_app,Lemma,,1575,1583,9,1577,1579,3,0,,1,expand_poly,3,lib/VplInterface.v:745;polygen/Projection.v:254;polygen/Projection.v:504,0,,True,lib/Linalg.v:1575,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",polyhedron expansion,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nrlength,Fixpoint,,1584,1588,5,,,0,17,nrlength;nrlength_zero_null;nrlength_null_zero;nrlength_zero_null_iff;nrlength_le_length;nrlength_def;nrlength_eq;nrlength_def_impl;nrlength_proper;dot_product_nrlength_right;dot_product_nrlength_left;satisfies_constraint_nrlength;nrlength_mult;nrlength_skipn;nrlength_cons;nrlength_app;poly_nrl,1,nrlength,4,src/PolyLang.v:7104;src/PolyLang.v:7119;src/PolyLang.v:7119;src/PolyLang.v:7164,0,,True,lib/Linalg.v:1584,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nrlength_zero_null,Lemma,,1590,1598,9,1592,1598,7,1,nrlength_zero_null_iff,2,is_null;nrlength,2,src/PolyLang.v:7130;src/PolyLang.v:7135,0,,True,lib/Linalg.v:1590,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 2, ""destruct"": 2, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nrlength_null_zero,Lemma,,1600,1606,7,1602,1606,5,2,nrlength_zero_null_iff;nrlength_proper,2,is_null;nrlength,3,src/PolyLang.v:7125;src/PolyLang.v:7131;src/PolyLang.v:7135,0,,True,lib/Linalg.v:1600,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 2, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nrlength_zero_null_iff,Lemma,,1608,1612,5,1610,1612,3,1,nrlength_def,4,is_null;nrlength;nrlength_zero_null;nrlength_null_zero,0,,0,,True,lib/Linalg.v:1608,False,True,"{""apply"": 2, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nrlength_le_length,Lemma,,1614,1622,9,1617,1622,6,0,,1,nrlength,0,,0,,True,lib/Linalg.v:1614,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 2, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 3, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nrlength_def,Lemma,,1624,1636,13,1626,1636,11,4,nrlength_eq;nrlength_def_impl;poly_nrl_def;resize_poly_nrl,6,is_eq_veq;is_eq_nil_right;resize;resize_nil_null;nrlength;nrlength_zero_null_iff,2,src/PolyLang.v:7091;polygen/Projection.v:700,0,,True,lib/Linalg.v:1624,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 3, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 4, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 7, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nrlength_eq,Lemma,,1638,1642,5,1640,1642,3,0,,3,resize;nrlength;nrlength_def,0,,0,,True,lib/Linalg.v:1638,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nrlength_def_impl,Lemma,,1644,1648,5,1646,1648,3,1,dot_product_nrlength_right,3,resize;nrlength;nrlength_def,0,,0,,True,lib/Linalg.v:1644,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
firstn_eq_implies_resize_n_eq,Lemma,,1650,1662,13,1654,1662,9,0,,3,is_eq;resize;resize_nil_null,0,,0,,True,lib/Linalg.v:1650,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 2, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 1, ""unfold"": 0}",effective nonzero length,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nrlength_proper,Instance,,1665,1686,22,1666,1686,21,0,,5,veq;is_eq_nil_left;is_eq_nil_right;nrlength;nrlength_null_zero,0,,0,,True,lib/Linalg.v:1665,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 4, ""eapply"": 4, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 9, ""ring"": 0, ""specialize"": 0, ""subst"": 1, ""unfold"": 3}",effective nonzero length,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_nrlength_right,Lemma,,1688,1693,6,1690,1693,4,1,dot_product_nrlength_left,6,dot_product;resize;resize_length;dot_product_resize_right;nrlength;nrlength_def_impl,0,,0,,True,lib/Linalg.v:1688,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_nrlength_left,Lemma,,1695,1700,6,1697,1700,4,1,satisfies_constraint_nrlength,5,dot_product;dot_product_commutative;resize;nrlength;dot_product_nrlength_right,0,,0,,True,lib/Linalg.v:1695,False,True,"{""apply"": 1, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
satisfies_constraint_nrlength,Lemma,,1702,1707,6,1704,1707,4,1,in_poly_nrlength,4,satisfies_constraint;resize;nrlength;dot_product_nrlength_left,2,polygen/Projection.v:702;polygen/Projection.v:703,0,,True,lib/Linalg.v:1702,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",effective nonzero length,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
